2021-11-05 00:02:48.8631|INFO|Logger|<- wall Y3h
2021-11-05 00:02:48.9325|INFO|Logger|-> move F3
2021-11-05 00:02:49.0977|INFO|Logger|<- move E2
2021-11-05 00:02:49.1615|INFO|Logger|-> move E3
2021-11-05 00:02:49.3530|INFO|Logger|<- wall U3v
2021-11-05 00:02:49.4317|INFO|Logger|-> move F3
2021-11-05 00:02:49.5901|INFO|Logger|<- wall Y2v
2021-11-05 00:02:49.6625|INFO|Logger|-> move G3
2021-11-05 00:02:50.0008|INFO|Logger|<- wall X2h
2021-11-05 00:02:50.0684|INFO|Logger|-> move F3
2021-11-05 00:02:50.1526|INFO|Logger|<- move F2
2021-11-05 00:02:50.2220|INFO|Logger|-> move E3
2021-11-05 00:02:50.3266|INFO|Logger|<- move G2
2021-11-05 00:02:50.3955|INFO|Logger|-> move E2
2021-11-05 00:02:50.4256|INFO|Logger|<- move G1
2021-11-05 00:02:50.4256|INFO|Logger|Killing client process...
2021-11-05 00:02:50.4256|INFO|Logger|Win 
2021-11-05 00:02:50.4256|INFO|Logger|----------------------
2021-11-05 00:02:50.4256|INFO|Logger|Executing run #7
2021-11-05 00:02:50.4256|INFO|Logger|Chosen color for player: Black
2021-11-05 00:02:50.5704|INFO|Logger|-> wall U8v
2021-11-05 00:02:50.8194|INFO|Logger|<- move E2
2021-11-05 00:02:50.9263|INFO|Logger|-> wall X8v
2021-11-05 00:02:51.0982|INFO|Logger|<- move E3
2021-11-05 00:02:51.2077|INFO|Logger|-> move E8
2021-11-05 00:02:51.4345|INFO|Logger|<- move E4
2021-11-05 00:02:51.5419|INFO|Logger|-> move E7
2021-11-05 00:02:51.7675|INFO|Logger|<- move E5
2021-11-05 00:02:51.8725|INFO|Logger|-> wall W7h
2021-11-05 00:02:52.0764|INFO|Logger|<- wall W6h
2021-11-05 00:02:52.1755|INFO|Logger|-> move D7
2021-11-05 00:02:52.4200|INFO|Logger|<- move E6
2021-11-05 00:02:52.5123|INFO|Logger|-> move D6
2021-11-05 00:02:52.7105|INFO|Logger|<- jump C6
2021-11-05 00:02:52.7746|INFO|Logger|-> move D5
2021-11-05 00:02:52.9913|INFO|Logger|<- move C7
2021-11-05 00:02:53.0455|INFO|Logger|-> move D4
2021-11-05 00:02:53.3482|INFO|Logger|<- wall V2h
2021-11-05 00:02:53.3938|INFO|Logger|-> move D3
2021-11-05 00:02:53.6552|INFO|Logger|<- wall U3v
2021-11-05 00:02:53.7092|INFO|Logger|-> move E3
2021-11-05 00:02:54.0576|INFO|Logger|<- wall W3v
2021-11-05 00:02:54.1102|INFO|Logger|-> move E4
2021-11-05 00:02:54.4544|INFO|Logger|<- wall X3h
2021-11-05 00:02:54.5067|INFO|Logger|-> wall W4h
2021-11-05 00:02:54.7880|INFO|Logger|<- wall U5v
2021-11-05 00:02:54.8359|INFO|Logger|-> move D4
2021-11-05 00:02:55.1951|INFO|Logger|<- wall W5v
2021-11-05 00:02:55.2360|INFO|Logger|-> move D5
2021-11-05 00:02:55.5624|INFO|Logger|<- wall T3h
2021-11-05 00:02:55.5965|INFO|Logger|-> move D6
2021-11-05 00:02:55.8637|INFO|Logger|<- move B7
2021-11-05 00:02:55.8949|INFO|Logger|-> move D7
2021-11-05 00:02:56.1132|INFO|Logger|<- move B8
2021-11-05 00:02:56.1430|INFO|Logger|-> move C7
2021-11-05 00:02:56.3335|INFO|Logger|<- move B9
2021-11-05 00:02:56.3335|INFO|Logger|Killing client process...
2021-11-05 00:02:56.3335|INFO|Logger|Win 
2021-11-05 00:02:56.3335|INFO|Logger|----------------------
